seqnames	start	end	chromatin
ch07	61800001	61900000	Euchromatin
ch07	61900001	62000000	Euchromatin
ch07	62000001	62100000	Euchromatin
ch07	62100001	62200000	Euchromatin
ch07	62200001	62300000	Euchromatin
ch07	62300001	62400000	Euchromatin
ch07	62400001	62500000	Euchromatin
ch07	62500001	62600000	Euchromatin
ch07	62600001	62700000	Euchromatin
ch07	62700001	62800000	Euchromatin
ch07	62800001	62900000	Euchromatin
ch07	62900001	63000000	Euchromatin
ch07	63000001	63100000	Euchromatin
ch07	63100001	63200000	Euchromatin
ch07	63200001	63300000	Euchromatin
ch07	63300001	63400000	Euchromatin
ch07	63400001	63500000	Euchromatin
ch07	63500001	63600000	Euchromatin
ch07	63600001	63700000	Euchromatin
ch07	63700001	63800000	Euchromatin
ch07	63800001	63900000	Euchromatin
ch07	63900001	64000000	Euchromatin
ch07	64000001	64100000	Euchromatin
ch07	64100001	64200000	Euchromatin
ch07	64200001	64300000	Euchromatin
ch07	64300001	64400000	Euchromatin
ch07	64400001	64500000	Euchromatin
ch07	64500001	64600000	Euchromatin
ch07	64600001	64700000	Euchromatin
ch07	64700001	64800000	Euchromatin
ch07	64800001	64900000	Euchromatin
ch07	64900001	65000000	Euchromatin
ch07	65000001	65100000	Euchromatin
ch07	65100001	65200000	Euchromatin
ch07	65200001	65300000	Euchromatin
ch07	65300001	65400000	Euchromatin
ch07	65400001	65500000	Euchromatin
ch07	65500001	65600000	Euchromatin
ch07	65600001	65700000	Euchromatin
ch07	65700001	65800000	Euchromatin
ch07	65800001	65900000	Euchromatin
ch07	65900001	66000000	Euchromatin
ch07	66000001	66100000	Euchromatin
ch07	66100001	66200000	Euchromatin
ch07	66200001	66300000	Euchromatin
ch07	66300001	66400000	Euchromatin
ch07	66400001	66500000	Euchromatin
ch07	66500001	66600000	Euchromatin
ch07	66600001	66700000	Euchromatin
ch07	66700001	66800000	Euchromatin
ch07	66800001	66900000	Euchromatin
ch07	66900001	67000000	Euchromatin
ch07	67000001	67100000	Euchromatin
ch07	67100001	67200000	Euchromatin
ch07	67200001	67300000	Euchromatin
ch07	67300001	67400000	Euchromatin
ch07	67400001	67500000	Euchromatin
ch07	67500001	67600000	Euchromatin
ch07	67600001	67700000	Euchromatin
ch07	67700001	67800000	Euchromatin
ch07	67800001	67883646	Euchromatin
ch08	1	100000	Euchromatin
ch08	100001	200000	Euchromatin
ch08	200001	300000	Euchromatin
ch08	300001	400000	Euchromatin
ch08	400001	500000	Euchromatin
ch08	500001	600000	Euchromatin
ch08	600001	700000	Euchromatin
ch08	700001	800000	Euchromatin
ch08	800001	900000	Euchromatin
ch08	900001	1000000	Euchromatin
ch08	1000001	1100000	Euchromatin
ch08	1100001	1200000	Euchromatin
ch08	1200001	1300000	Euchromatin
ch08	1300001	1400000	Euchromatin
ch08	1400001	1500000	Euchromatin
ch08	1500001	1600000	Euchromatin
ch08	1600001	1700000	Euchromatin
ch08	1700001	1800000	Euchromatin
ch08	1800001	1900000	Euchromatin
ch08	1900001	2000000	Euchromatin
ch08	2000001	2100000	Euchromatin
ch08	2100001	2200000	Euchromatin
ch08	2200001	2300000	Euchromatin
ch08	2300001	2400000	Euchromatin
ch08	2400001	2500000	Euchromatin
ch08	2500001	2600000	Euchromatin
ch08	2600001	2700000	Euchromatin
ch08	2700001	2800000	Euchromatin
ch08	2800001	2900000	Euchromatin
ch08	2900001	3000000	Euchromatin
ch08	3000001	3100000	Euchromatin
ch08	3100001	3200000	Euchromatin
ch08	3200001	3300000	Euchromatin
ch08	3300001	3400000	Euchromatin
ch08	3400001	3500000	Euchromatin
ch08	3500001	3600000	Euchromatin
ch08	3600001	3700000	Euchromatin
ch08	3700001	3800000	Heterochromatin
ch08	3800001	3900000	Heterochromatin
ch08	3900001	4000000	Heterochromatin
ch08	4000001	4100000	Heterochromatin
ch08	4100001	4200000	Heterochromatin
ch08	4200001	4300000	Heterochromatin
ch08	4300001	4400000	Heterochromatin
ch08	4400001	4500000	Heterochromatin
ch08	4500001	4600000	Heterochromatin
ch08	4600001	4700000	Heterochromatin
ch08	4700001	4800000	Heterochromatin
ch08	4800001	4900000	Heterochromatin
ch08	4900001	5000000	Heterochromatin
ch08	5000001	5100000	Heterochromatin
ch08	5100001	5200000	Heterochromatin
ch08	5200001	5300000	Heterochromatin
ch08	5300001	5400000	Heterochromatin
ch08	5400001	5500000	Heterochromatin
ch08	5500001	5600000	Heterochromatin
ch08	5600001	5700000	Heterochromatin
ch08	5700001	5800000	Heterochromatin
ch08	5800001	5900000	Heterochromatin
ch08	5900001	6000000	Heterochromatin
ch08	6000001	6100000	Heterochromatin
ch08	6100001	6200000	Heterochromatin
ch08	6200001	6300000	Heterochromatin
ch08	6300001	6400000	Heterochromatin
ch08	6400001	6500000	Heterochromatin
ch08	6500001	6600000	Heterochromatin
ch08	6600001	6700000	Heterochromatin
ch08	6700001	6800000	Heterochromatin
ch08	6800001	6900000	Heterochromatin
ch08	6900001	7000000	Heterochromatin
ch08	7000001	7100000	Heterochromatin
ch08	7100001	7200000	Heterochromatin
ch08	7200001	7300000	Heterochromatin
ch08	7300001	7400000	Heterochromatin
ch08	7400001	7500000	Heterochromatin
ch08	7500001	7600000	Heterochromatin
ch08	7600001	7700000	Heterochromatin
ch08	7700001	7800000	Heterochromatin
ch08	7800001	7900000	Heterochromatin
ch08	7900001	8000000	Heterochromatin
ch08	8000001	8100000	Heterochromatin
ch08	8100001	8200000	Heterochromatin
ch08	8200001	8300000	Heterochromatin
ch08	8300001	8400000	Heterochromatin
ch08	8400001	8500000	Heterochromatin
ch08	8500001	8600000	Heterochromatin
ch08	8600001	8700000	Heterochromatin
ch08	8700001	8800000	Heterochromatin
ch08	8800001	8900000	Heterochromatin
ch08	8900001	9000000	Heterochromatin
ch08	9000001	9100000	Heterochromatin
ch08	9100001	9200000	Heterochromatin
ch08	9200001	9300000	Heterochromatin
ch08	9300001	9400000	Heterochromatin
ch08	9400001	9500000	Heterochromatin
ch08	9500001	9600000	Heterochromatin
ch08	9600001	9700000	Heterochromatin
ch08	9700001	9800000	Heterochromatin
ch08	9800001	9900000	Heterochromatin
ch08	9900001	10000000	Heterochromatin
ch08	10000001	10100000	Heterochromatin
ch08	10100001	10200000	Heterochromatin
ch08	10200001	10300000	Heterochromatin
ch08	10300001	10400000	Heterochromatin
ch08	10400001	10500000	Heterochromatin
ch08	10500001	10600000	Heterochromatin
ch08	10600001	10700000	Heterochromatin
ch08	10700001	10800000	Heterochromatin
ch08	10800001	10900000	Heterochromatin
ch08	10900001	11000000	Heterochromatin
ch08	11000001	11100000	Heterochromatin
ch08	11100001	11200000	Heterochromatin
ch08	11200001	11300000	Heterochromatin
ch08	11300001	11400000	Heterochromatin
ch08	11400001	11500000	Heterochromatin
ch08	11500001	11600000	Heterochromatin
ch08	11600001	11700000	Heterochromatin
ch08	11700001	11800000	Heterochromatin
ch08	11800001	11900000	Heterochromatin
ch08	11900001	12000000	Heterochromatin
ch08	12000001	12100000	Heterochromatin
ch08	12100001	12200000	Heterochromatin
ch08	12200001	12300000	Heterochromatin
ch08	12300001	12400000	Heterochromatin
ch08	12400001	12500000	Heterochromatin
ch08	12500001	12600000	Heterochromatin
ch08	12600001	12700000	Heterochromatin
ch08	12700001	12800000	Heterochromatin
ch08	12800001	12900000	Heterochromatin
ch08	12900001	13000000	Heterochromatin
ch08	13000001	13100000	Heterochromatin
ch08	13100001	13200000	Heterochromatin
ch08	13200001	13300000	Heterochromatin
ch08	13300001	13400000	Heterochromatin
ch08	13400001	13500000	Heterochromatin
ch08	13500001	13600000	Heterochromatin
ch08	13600001	13700000	Heterochromatin
ch08	13700001	13800000	Heterochromatin
ch08	13800001	13900000	Heterochromatin
ch08	13900001	14000000	Heterochromatin
ch08	14000001	14100000	Heterochromatin
ch08	14100001	14200000	Heterochromatin
ch08	14200001	14300000	Heterochromatin
ch08	14300001	14400000	Heterochromatin
ch08	14400001	14500000	Heterochromatin
ch08	14500001	14600000	Heterochromatin
ch08	14600001	14700000	Heterochromatin
ch08	14700001	14800000	Heterochromatin
ch08	14800001	14900000	Heterochromatin
ch08	14900001	15000000	Heterochromatin
ch08	15000001	15100000	Heterochromatin
ch08	15100001	15200000	Heterochromatin
ch08	15200001	15300000	Heterochromatin
ch08	15300001	15400000	Heterochromatin
ch08	15400001	15500000	Heterochromatin
ch08	15500001	15600000	Heterochromatin
ch08	15600001	15700000	Heterochromatin
ch08	15700001	15800000	Heterochromatin
ch08	15800001	15900000	Heterochromatin
ch08	15900001	16000000	Heterochromatin
ch08	16000001	16100000	Heterochromatin
ch08	16100001	16200000	Heterochromatin
ch08	16200001	16300000	Heterochromatin
ch08	16300001	16400000	Heterochromatin
ch08	16400001	16500000	Heterochromatin
ch08	16500001	16600000	Heterochromatin
ch08	16600001	16700000	Heterochromatin
ch08	16700001	16800000	Heterochromatin
ch08	16800001	16900000	Heterochromatin
ch08	16900001	17000000	Heterochromatin
ch08	17000001	17100000	Heterochromatin
ch08	17100001	17200000	Heterochromatin
ch08	17200001	17300000	Heterochromatin
ch08	17300001	17400000	Heterochromatin
ch08	17400001	17500000	Heterochromatin
ch08	17500001	17600000	Heterochromatin
ch08	17600001	17700000	Heterochromatin
ch08	17700001	17800000	Heterochromatin
ch08	17800001	17900000	Heterochromatin
ch08	17900001	18000000	Heterochromatin
ch08	18000001	18100000	Heterochromatin
ch08	18100001	18200000	Heterochromatin
ch08	18200001	18300000	Heterochromatin
ch08	18300001	18400000	Heterochromatin
ch08	18400001	18500000	Heterochromatin
ch08	18500001	18600000	Heterochromatin
ch08	18600001	18700000	Heterochromatin
ch08	18700001	18800000	Heterochromatin
ch08	18800001	18900000	Heterochromatin
ch08	18900001	19000000	Heterochromatin
ch08	19000001	19100000	Heterochromatin
ch08	19100001	19200000	Heterochromatin
ch08	19200001	19300000	Heterochromatin
ch08	19300001	19400000	Heterochromatin
ch08	19400001	19500000	Heterochromatin
ch08	19500001	19600000	Heterochromatin
ch08	19600001	19700000	Heterochromatin
ch08	19700001	19800000	Heterochromatin
ch08	19800001	19900000	Heterochromatin
ch08	19900001	20000000	Heterochromatin
ch08	20000001	20100000	Heterochromatin
ch08	20100001	20200000	Heterochromatin
ch08	20200001	20300000	Heterochromatin
ch08	20300001	20400000	Heterochromatin
ch08	20400001	20500000	Heterochromatin
ch08	20500001	20600000	Heterochromatin
ch08	20600001	20700000	Heterochromatin
ch08	20700001	20800000	Heterochromatin
ch08	20800001	20900000	Heterochromatin
ch08	20900001	21000000	Heterochromatin
ch08	21000001	21100000	Heterochromatin
ch08	21100001	21200000	Heterochromatin
ch08	21200001	21300000	Heterochromatin
ch08	21300001	21400000	Heterochromatin
ch08	21400001	21500000	Heterochromatin
ch08	21500001	21600000	Heterochromatin
ch08	21600001	21700000	Heterochromatin
ch08	21700001	21800000	Heterochromatin
ch08	21800001	21900000	Heterochromatin
ch08	21900001	22000000	Heterochromatin
ch08	22000001	22100000	Heterochromatin
ch08	22100001	22200000	Heterochromatin
ch08	22200001	22300000	Heterochromatin
ch08	22300001	22400000	Heterochromatin
ch08	22400001	22500000	Heterochromatin
ch08	22500001	22600000	Heterochromatin
ch08	22600001	22700000	Heterochromatin
ch08	22700001	22800000	Heterochromatin
ch08	22800001	22900000	Heterochromatin
ch08	22900001	23000000	Heterochromatin
ch08	23000001	23100000	Heterochromatin
ch08	23100001	23200000	Heterochromatin
ch08	23200001	23300000	Heterochromatin
ch08	23300001	23400000	Heterochromatin
ch08	23400001	23500000	Heterochromatin
ch08	23500001	23600000	Heterochromatin
ch08	23600001	23700000	Heterochromatin
ch08	23700001	23800000	Heterochromatin
ch08	23800001	23900000	Heterochromatin
ch08	23900001	24000000	Heterochromatin
ch08	24000001	24100000	Heterochromatin
ch08	24100001	24200000	Heterochromatin
ch08	24200001	24300000	Heterochromatin
ch08	24300001	24400000	Heterochromatin
ch08	24400001	24500000	Heterochromatin
ch08	24500001	24600000	Heterochromatin
ch08	24600001	24700000	Heterochromatin
ch08	24700001	24800000	Heterochromatin
ch08	24800001	24900000	Heterochromatin
ch08	24900001	25000000	Heterochromatin
ch08	25000001	25100000	Heterochromatin
ch08	25100001	25200000	Heterochromatin
ch08	25200001	25300000	Heterochromatin
ch08	25300001	25400000	Heterochromatin
ch08	25400001	25500000	Heterochromatin
ch08	25500001	25600000	Heterochromatin
ch08	25600001	25700000	Heterochromatin
ch08	25700001	25800000	Heterochromatin
ch08	25800001	25900000	Heterochromatin
ch08	25900001	26000000	Heterochromatin
ch08	26000001	26100000	Heterochromatin
ch08	26100001	26200000	Heterochromatin
ch08	26200001	26300000	Heterochromatin
ch08	26300001	26400000	Heterochromatin
ch08	26400001	26500000	Heterochromatin
ch08	26500001	26600000	Heterochromatin
ch08	26600001	26700000	Heterochromatin
ch08	26700001	26800000	Heterochromatin
ch08	26800001	26900000	Heterochromatin
ch08	26900001	27000000	Heterochromatin
ch08	27000001	27100000	Heterochromatin
ch08	27100001	27200000	Heterochromatin
ch08	27200001	27300000	Heterochromatin
ch08	27300001	27400000	Heterochromatin
ch08	27400001	27500000	Heterochromatin
ch08	27500001	27600000	Heterochromatin
ch08	27600001	27700000	Heterochromatin
ch08	27700001	27800000	Heterochromatin
ch08	27800001	27900000	Heterochromatin
ch08	27900001	28000000	Heterochromatin
ch08	28000001	28100000	Heterochromatin
ch08	28100001	28200000	Heterochromatin
ch08	28200001	28300000	Heterochromatin
ch08	28300001	28400000	Heterochromatin
ch08	28400001	28500000	Heterochromatin
ch08	28500001	28600000	Heterochromatin
ch08	28600001	28700000	Heterochromatin
ch08	28700001	28800000	Heterochromatin
ch08	28800001	28900000	Heterochromatin
ch08	28900001	29000000	Heterochromatin
ch08	29000001	29100000	Heterochromatin
ch08	29100001	29200000	Heterochromatin
ch08	29200001	29300000	Heterochromatin
ch08	29300001	29400000	Heterochromatin
ch08	29400001	29500000	Heterochromatin
ch08	29500001	29600000	Heterochromatin
ch08	29600001	29700000	Heterochromatin
ch08	29700001	29800000	Heterochromatin
ch08	29800001	29900000	Heterochromatin
ch08	29900001	30000000	Heterochromatin
ch08	30000001	30100000	Heterochromatin
ch08	30100001	30200000	Heterochromatin
ch08	30200001	30300000	Heterochromatin
ch08	30300001	30400000	Heterochromatin
ch08	30400001	30500000	Heterochromatin
ch08	30500001	30600000	Heterochromatin
ch08	30600001	30700000	Heterochromatin
ch08	30700001	30800000	Heterochromatin
ch08	30800001	30900000	Heterochromatin
ch08	30900001	31000000	Heterochromatin
ch08	31000001	31100000	Heterochromatin
ch08	31100001	31200000	Heterochromatin
ch08	31200001	31300000	Heterochromatin
ch08	31300001	31400000	Heterochromatin
ch08	31400001	31500000	Heterochromatin
ch08	31500001	31600000	Heterochromatin
ch08	31600001	31700000	Heterochromatin
ch08	31700001	31800000	Heterochromatin
ch08	31800001	31900000	Heterochromatin
ch08	31900001	32000000	Heterochromatin
ch08	32000001	32100000	Heterochromatin
ch08	32100001	32200000	Heterochromatin
ch08	32200001	32300000	Heterochromatin
ch08	32300001	32400000	Heterochromatin
ch08	32400001	32500000	Heterochromatin
ch08	32500001	32600000	Heterochromatin
ch08	32600001	32700000	Heterochromatin
ch08	32700001	32800000	Heterochromatin
ch08	32800001	32900000	Heterochromatin
ch08	32900001	33000000	Heterochromatin
ch08	33000001	33100000	Heterochromatin
ch08	33100001	33200000	Heterochromatin
ch08	33200001	33300000	Heterochromatin
ch08	33300001	33400000	Heterochromatin
ch08	33400001	33500000	Heterochromatin
ch08	33500001	33600000	Heterochromatin
ch08	33600001	33700000	Heterochromatin
ch08	33700001	33800000	Heterochromatin
ch08	33800001	33900000	Heterochromatin
ch08	33900001	34000000	Heterochromatin
ch08	34000001	34100000	Heterochromatin
ch08	34100001	34200000	Heterochromatin
ch08	34200001	34300000	Heterochromatin
ch08	34300001	34400000	Heterochromatin
ch08	34400001	34500000	Heterochromatin
ch08	34500001	34600000	Heterochromatin
ch08	34600001	34700000	Heterochromatin
ch08	34700001	34800000	Heterochromatin
ch08	34800001	34900000	Heterochromatin
ch08	34900001	35000000	Heterochromatin
ch08	35000001	35100000	Heterochromatin
ch08	35100001	35200000	Heterochromatin
ch08	35200001	35300000	Heterochromatin
ch08	35300001	35400000	Heterochromatin
ch08	35400001	35500000	Heterochromatin
ch08	35500001	35600000	Heterochromatin
ch08	35600001	35700000	Heterochromatin
ch08	35700001	35800000	Heterochromatin
ch08	35800001	35900000	Heterochromatin
ch08	35900001	36000000	Heterochromatin
ch08	36000001	36100000	Heterochromatin
ch08	36100001	36200000	Heterochromatin
ch08	36200001	36300000	Heterochromatin
ch08	36300001	36400000	Heterochromatin
ch08	36400001	36500000	Heterochromatin
ch08	36500001	36600000	Heterochromatin
ch08	36600001	36700000	Heterochromatin
ch08	36700001	36800000	Heterochromatin
ch08	36800001	36900000	Heterochromatin
ch08	36900001	37000000	Heterochromatin
ch08	37000001	37100000	Heterochromatin
ch08	37100001	37200000	Heterochromatin
ch08	37200001	37300000	Heterochromatin
ch08	37300001	37400000	Heterochromatin
ch08	37400001	37500000	Heterochromatin
ch08	37500001	37600000	Heterochromatin
ch08	37600001	37700000	Heterochromatin
ch08	37700001	37800000	Heterochromatin
ch08	37800001	37900000	Heterochromatin
ch08	37900001	38000000	Heterochromatin
ch08	38000001	38100000	Heterochromatin
ch08	38100001	38200000	Heterochromatin
ch08	38200001	38300000	Heterochromatin
ch08	38300001	38400000	Heterochromatin
ch08	38400001	38500000	Heterochromatin
ch08	38500001	38600000	Heterochromatin
ch08	38600001	38700000	Heterochromatin
ch08	38700001	38800000	Heterochromatin
ch08	38800001	38900000	Heterochromatin
ch08	38900001	39000000	Heterochromatin
ch08	39000001	39100000	Heterochromatin
ch08	39100001	39200000	Heterochromatin
ch08	39200001	39300000	Heterochromatin
ch08	39300001	39400000	Heterochromatin
ch08	39400001	39500000	Heterochromatin
ch08	39500001	39600000	Heterochromatin
ch08	39600001	39700000	Heterochromatin
ch08	39700001	39800000	Heterochromatin
ch08	39800001	39900000	Heterochromatin
ch08	39900001	40000000	Heterochromatin
ch08	40000001	40100000	Heterochromatin
ch08	40100001	40200000	Heterochromatin
ch08	40200001	40300000	Heterochromatin
ch08	40300001	40400000	Heterochromatin
ch08	40400001	40500000	Heterochromatin
ch08	40500001	40600000	Heterochromatin
ch08	40600001	40700000	Heterochromatin
ch08	40700001	40800000	Heterochromatin
ch08	40800001	40900000	Heterochromatin
ch08	40900001	41000000	Heterochromatin
ch08	41000001	41100000	Heterochromatin
ch08	41100001	41200000	Heterochromatin
ch08	41200001	41300000	Heterochromatin
ch08	41300001	41400000	Heterochromatin
ch08	41400001	41500000	Heterochromatin
ch08	41500001	41600000	Heterochromatin
ch08	41600001	41700000	Heterochromatin
ch08	41700001	41800000	Heterochromatin
ch08	41800001	41900000	Heterochromatin
ch08	41900001	42000000	Heterochromatin
ch08	42000001	42100000	Heterochromatin
ch08	42100001	42200000	Heterochromatin
ch08	42200001	42300000	Heterochromatin
ch08	42300001	42400000	Heterochromatin
